交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2016-05-01 13:48:31,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000312001201605015403427084,`2016050113481909107,`oJv3bwiHnEX6LLxu5iuyJXcFuGHY,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:48:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007372001201605015403427665,`2016050113481809105,`oJv3bwiKhfgYNXbs2vmKRBYb8-G0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 13:48:31,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007862001201605015403430406,`2016050113481909106,`oJv3bwpeSsbB3s8OEnf78zBpyTdA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:50:40,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005122001201605015403459534,`2016050113503409110,`oJv3bwtQIAVU6VwSAAt6pNtzxGiI,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:51:17,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006692001201605015403472694,`2016050113511209111,`oJv3bwuN42KdSkOmz8upwKCweTvA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:56:54,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001822001201605015403555916,`2016050113562609121,`oJv3bwkbqoQhvQvL1JoSMb3e5o80,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 13:57:23,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003412001201605015403573072,`2016050113571609123,`oJv3bwsxxujr2dIqZrgaXYtbhdK0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:57:50,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001242001201605015403581655,`2016050113574209124,`oJv3bwkRNO5PB3CrTm7DAKX4awMM,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:00:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004842001201605015403614118,`2016050113594409130,`oJv3bwo4bFXll__XYl9c3dawWb9A,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:01:52,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008732001201605015403649408,`2016050114014509134,`oJv3bwtoi0LFo-EcX2OdTNP-YGR8,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:02:34,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002482001201605015403655929,`2016050114022509141,`oJv3bwraUHPCI2ECkWt6roHwmjIE,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 14:03:16,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005922001201605015403667653,`2016050114030109142,`oJv3bwnw30IlaZgUkq_cQw8XIIPs,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:03:23,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004882001201605015403674209,`2016050114031809143,`oJv3bwru_ywiWVycKDcYRKC3DvcU,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:03:55,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006982001201605015403677938,`2016050114034909144,`oJv3bwlk2ZP-Wg5PG2QVZl2DvK9I,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:04:55,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007562001201605015403691156,`2016050114044509148,`oJv3bwjYmKiEeipAeqwjWK-1sE_Q,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 14:06:16,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007562001201605015403714869,`2016050114061009150,`oJv3bwjYmKiEeipAeqwjWK-1sE_Q,`JSAPI,`SUCCESS,`CFT,`CNY,`3.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】另类爱情,`paytest,`0.06000,`2.00%
`2016-05-01 14:11:42,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001272001201605015403808206,`2016050114113509156,`oJv3bwkf-c7M4XJlaMqBJSkD5n-A,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:12:22,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004402001201605015403814667,`2016050114121509160,`oJv3bwkkvLQ-QvhugSjXIiUl7Q0g,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:13:38,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009602001201605015403836414,`2016050114132909161,`oJv3bwvpZAkFRZHXhOId7RHT4XDM,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:16:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005822001201605015403884756,`2016050114164709163,`oJv3bwhr5QmjJwWkL0rMZq03YPjQ,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 14:17:15,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009782001201605015403888772,`2016050114170809164,`oJv3bwhI5VB4uOFLG1wE6ZavQo8A,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:20:05,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000652001201605015403941202,`2016050114195609168,`oJv3bwpRAbYMXOp5uNASKR-mKl1w,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:21:13,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007522001201605015403958046,`2016050114210709169,`oJv3bws5clyUXHRj2Fa4OysVK76E,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:22:34,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003072001201605015403979001,`2016050114222709174,`oJv3bwms_wE5WEprpgA1KrereRSY,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 14:23:26,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002642001201605015403984778,`2016050114232109177,`oJv3bwuPU95WPbrfy3ZXf8KBHzRA,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 14:23:32,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009652001201605015403987328,`2016050114232509178,`oJv3bwgLmyNADnAORezme28Jiiz0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:23:57,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002062001201605015403992755,`2016050114234709180,`oJv3bwh3XovOFYTlZYi7Evgv5TO8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:24:02,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4010042001201605015403998153,`2016050114235709182,`oJv3bwsPu_h3ew42UiM2fqgq4DWA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:26:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003402001201605015404031996,`2016050114263009187,`oJv3bwtOxyaoORFCd1wZDPrUPObM,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:26:57,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009892001201605015404044824,`2016050114264909188,`oJv3bwplBaIk28TdyBVxKqtjiK3I,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:29:05,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004252001201605015404068939,`2016050114284709190,`oJv3bwqgevOwk0BtzCPMVSm-xIRo,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 14:29:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001362001201605015404078405,`2016050114285709191,`oJv3bwoWVNYddH2bQHvowysp-Vnw,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 14:31:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002432001201605015404114108,`2016050114313309198,`oJv3bwiYWSxCvM7H8sIZc2n28rxM,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:32:50,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004422001201605015404130694,`2016050114324409199,`oJv3bwp4qH5uaFCJfsLl-6YUsdGo,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 14:34:37,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008052001201605015404154576,`2016050114342609201,`oJv3bwqKqtDHWcNvx8EqZCnpV7j8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:36:36,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004552001201605015404187717,`2016050114362909204,`oJv3bwpi3PIOpr8QpRvfbajA9skQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:37:42,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004852001201605015404205243,`2016050114373109206,`oJv3bwrF5w38nT2Mc6JsptjfyBu4,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:38:23,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008442001201605015404213655,`2016050114380609207,`oJv3bwlazyuVXywh7Ao8qv8B9WU0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:40:50,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004252001201605015404255402,`2016050114404309211,`oJv3bws2T-4Wlu4TDIr7Lh_dhQEQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:43:22,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004612001201605015404288106,`2016050114431309219,`oJv3bwuAU3RPhOl6It4zoM5cMFgM,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:43:07,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005692001201605015404289000,`2016050114430109218,`oJv3bwjAJQhD9PSJDMWBfKxR9VPo,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:55:01,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003002001201605015404307202,`2016050113544509117,`oJv3bwvYrvxxPH_w6EJvRZa_q-IA,`JSAPI,`SUCCESS,`CMBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:55:21,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003252001201605015404307592,`2016050113551409119,`oJv3bwpV4p6i5FcaG3jdWM461xGA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:55:12,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001122001201605015404309501,`2016050113550609118,`oJv3bwok8fI03Vrqma9HzC0O9aOw,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:55:42,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007522001201605015404317497,`2016050113553509120,`oJv3bwnTB88witqb0RxKFQ4aOKr4,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 13:59:54,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006612001201605015404378161,`2016050113594209129,`oJv3bwsTxb28fQKRQSdwBwYtZZwY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:00:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009132001201605015404395483,`2016050114003509131,`oJv3bwlHkqJzwiSOeEJ5ogv3cEhI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:02:06,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003802001201605015404411599,`2016050114015809136,`oJv3bwgFFmiOLynLAvDev5UzNLHc,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:02:08,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002452001201605015404412960,`2016050114020209137,`oJv3bwqPTyJrgasemn226YMao7vc,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:02:13,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003892001201605015404415350,`2016050114020509139,`oJv3bwlfhkyrTVlcpw0-dI8ueNuw,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:02:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009302001201605015404417538,`2016050114021109140,`oJv3bwncOWmugz4m3kQcdU8Kcdao,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:04:45,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007992001201605015404458683,`2016050114043509147,`oJv3bwokfJZK2YABHqcz4WGMxIB8,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:07:47,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001882001201605015404500589,`2016050114074009153,`oJv3bwm7lApq1w5VlKxVxTfdpFks,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:10:10,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009732001201605015404535994,`2016050114100409155,`oJv3bwgGKN-D_RJPdAsGOFHp2tXs,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 14:14:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005042001201605015404603000,`2016050114135809162,`oJv3bwlNTnN7DeMprbbSEChue7RM,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:17:44,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004972001201605015404658840,`2016050114173509165,`oJv3bwnA4qtBECRePzEYjnGEPuA0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:17:50,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003282001201605015404661439,`2016050114174409166,`oJv3bwgvao4EonV1fu_FQkhb464w,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:21:21,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004372001201605015404707302,`2016050114210809170,`oJv3bwhmNzkqbk0_y4k5LNVZSFFY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:21:59,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003812001201605015404722675,`2016050114215309171,`oJv3bwlJ1Wh0vJQL6U6qYKYXpoa0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:22:14,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009282001201605015404728014,`2016050114220709172,`oJv3bwvv1BDEQM2BJUJXc9skO2hQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:22:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002012001201605015404736007,`2016050114223509175,`oJv3bwhS88duPlbHOCnFZRqXxNgk,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 14:25:37,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004042001201605015404780035,`2016050114253209184,`oJv3bwqpfeUzsuwF_UjXGmJPjsEA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:26:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006322001201605015404791387,`2016050114262709186,`oJv3bwrihyTB1ydWZlHh_aZd28W0,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:27:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006162001201605015404800950,`2016050114265709189,`oJv3bwuhjzBI6yrIJQ13TEvaRAWs,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:29:48,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007192001201605015404844069,`2016050114294209194,`oJv3bwheypdQbpC_EsKC3FPa7cxo,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:34:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008592001201605015404914281,`2016050114341809200,`oJv3bwg8U8wPOBmy0J5KOP6-wuAg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:36:01,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006932001201605015404941227,`2016050114355509202,`oJv3bwgS3GjG2RSuUZsanNuClX0E,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 14:36:31,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009112001201605015404944320,`2016050114362409203,`oJv3bwkmSVQ-wSWdMTk7RNOSCEwc,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:40:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009132001201605015405003609,`2016050114395609210,`oJv3bwtWNZggXgOZm6bGBWJ4K3vg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:41:56,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003712001201605015405018989,`2016050114413209212,`oJv3bwoo5L6hdxqGR3KCytKnfxgM,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:42:16,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002642001201605015405030595,`2016050114421109214,`oJv3bwv5A1QI2G2sFC4wZdBe2N-o,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 14:42:29,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004942001201605015405033739,`2016050114421509215,`oJv3bwkS9nUuoFDR4blDPYFZA2a8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:43:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009042001201605015405061080,`2016050114434709220,`oJv3bwg0nLlDK0OVOlAKwiWjtlx0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:44:27,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006112001201605015405072252,`2016050114441709221,`oJv3bwoGyoVd8vJgDvP7yjqXd9CE,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:44:54,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001682001201605015405082400,`2016050114444909222,`oJv3bwhzxhDzlrMyWZ6zNIQKszx4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:45:49,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008252001201605015405093048,`2016050114453609225,`oJv3bwmArQZNV0oX63CprBJBp1iU,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 14:47:08,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000672001201605015405110113,`2016050114470009226,`oJv3bwiT06BjgFJ-BkWJkBo6iLqA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
